"titlemenu_play","Jogar",
"titlemenu_quit","Sair",               
"titlemenu_settings","Configurações",                 
"titlemenu_tutorial","Tutorial",                           
"gameversion","Versão {a}",		
"shopdirection1","(Clique e arraste em um item para levá-lo ao seu inventário.)",	
"shopdirection2","(Pressione [{a}] em itens do seu inventário para vendê-los.)",		
"item_name0","Calças",		
"item_name1","Macarrão",		
"item_name2","Cacto",		
"item_name3","Lança-Chamas",	
"item_name4","Garra de Lagosta",		
"item_name5","Monstrosidade",		
"item_name6","Jake, a Cobra",		
"item_name7","Morango",		
"item_name8","Nariz",		
"item_name9","Canudo Maluco",		
"item_name10","Ganso Malvado",		
"item_name11","Crânio Flamejante",		
"item_name12","Pepino do Mar",		
"item_name13","Torta Untada",		
"item_name14","Pedro",	
"item_name15","Mosca Agárica",		
"item_name16","Fantoche de Dedo",		
"item_name17","Jacks",		
"item_name18","Croissant",		
"item_name19","Rosquinha",		
"item_name20","Galinha de Borracha",		
"item_name21","1 Tonelada de Penas",		
"item_name22","Dino Dançante",		
"item_name23","Squirmy",	
"item_name24","Gerador",		
"item_name25","Item Teste 1",		
"item_name26","Item Teste 2",		
"item_name27","Item Teste 3",		
"item_name28","Flutty",	
"item_name29","Yeti",		
"item_name30","Kazoo",		
"item_name31","Lula",		
"item_name32","Òculos 3D",		
"item_name33","Bastão de Urânio",		
"item_name34","O Indicador",		
"item_name35","O Pegador",		
"item_name36","Cãochorro Quente",		
"trig_firstpop","Primeiro pino atingido ->",		
"trig_pegpop","Pino atingido ->",		
"trig_pegfullpop","Pino estourado ->",		
"trig_halfsec","Cada meio segundo ->",		
"trig_onesec","Cada segundo ->",		
"trig_oneandhalfsec","Cada 1.5 segundos ->",		
"trig_twosec","Cada 2 segundos ->",	
"trig_twoandhalfsec","Cada 2.5 segundos ->",		
"trig_threesec","Cada 3 segundos ->",		
"trig_threeandhalfsec","Cada 3.5 segundos ->",		
"trig_foursec","Cada 4 segundos ->",		
"trig_fivesec","Cada 5 segundos ->",		
"trig_gainlife","Ganhou uma vida ->",		
"trig_nubbylaunch","Nubby lançado ->",		
"trig_nubbydies","Nubby morre ->",		
"trig_purchaseitem","Ao comprar item ->",		
"trig_hitwall","Nubby bate na parede ->",		
"trig_anysummoned","Sumonou qualquer coisa ->",		
"trig_fivesummoned","Sumonou 5 coisas ->",		
"trig_rankup","Ao subir de ranque ->",		
"trig_sellitem","Ao vender item ->",		
"trig_sellme","Ao vender esse item ->",		
"trig_passgoal","Ao passar o objetivo da rodada ->",		
"trig_boardclear","Ao limpar o tabuleiro ->",		
"trig_twopegspopped","2 pinos atingidos ->",		
"trig_fivepegspopped","5 pinos atingidos ->",		
"trig_tenpegspopped","10 pinos atingidos ->",		
"trig_fifteenpegspopped","15 pinos atingidos ->",		
"trig_thirtypegspopped","30 pinos atingidos ->",		
"trig_enableitem","Qualquer item reativado ->",		
"trig_itemactivate","Qualquer item ativado ->",		
"trig_itemfireleft","Item à minha esquerda é ativado ->",		
"trig_itemfireright","Item à minha direita é ativado ->",		
"trig_itemfireslotone","Item no slot #1 é ativado ->",		
"trig_itemfireslottwo","Item no slot #2 é ativado ->",		
"trig_itemfireslotthree","Item no slot #3 é ativado ->",		
"trig_itemfireslotfour","Item no slot #4 é ativado ->",		
"trig_itemfireslotfive","Item no slot #5 é ativado ->",		
"trig_itemfireslotsix","Item no slot #6 é ativado ->",		
"trig_itemfireslotseven","Item no slot #7 é ativado ->",		
"null","Erro:null",		
"item_desc0","{a}*Cada espaço vazio irá dar pontos de acordo com o número de espaços vazios",		
"item_desc1","{a}*Dobra uma bola aleatória ou reduz uma bola aleatória em 2x",		
"item_desc2","{a}*{b} espinho vai cair e atingir {c} pino",		
"item_desc3","{a}*Um pino aleatório irá explodir e atingir {b} (máximo) pinos adjacentes",		
"item_desc4","{a}*Cada item no seu inventário dá pontos de acordo com o valor de um pino aleatório",		
"item_desc5","{a}*Sumona um {b}orbe de carne{b} que flutua e atinge pinos.{a}*Orbes de carne morrem quando o nubby morre.",		
"item_desc6","{a}*Chance de {b} em {c} de temporariamente dobrar o valor de todos os pinos.",		
"item_desc7","{a}*Erro:null",		
"item_desc8","{a}*Um pino aleatório irá emitir {c} {b}tiros mucosos{b} que atingem os pinos que atravessarem.",		
"item_desc9","{a}*Atinge {b} pinos aleatórios",		
"item_desc10","{a}*Erro:null",		
"item_desc11","{a}*Se você tem {b} ou menos vidas, tem uma chance de {c} em {d} de atingir todos os pinos, uma vez.",
"item_desc12","{a}*Se Nubby estiver vivo, o teleporta para o topo do tabuleiro.",		
"item_desc13","{a}*Atinge um pino aleatório. Quando esse pino for atingido, ele dará pontos duas vezes.",		
"item_desc14","{a}*Atinge {b} pino(s) aleatório(s).",		
"item_desc15","{a}*Chance de {b} em {c} de multiplicar o seus pontos totais por {d}.",		
"item_desc16","{a}*Erro:null",		
"item_desc17","{a}*Desencadeia um tiro afiado que atinge um pino aleatório {b} vezes.",		
"item_desc18","{a}*Erro:null",		
"item_desc19","{a}*Cada espaço vazio dará pontos de acordo com o número de pinos atingidos essa rodada.",		
"item_desc20","{a}*Se Nubby estiver vivo, sumona um ovo balístico que atinge uma fileira de pinos.", 		
"item_desc21","{a}*Atinge o pino com o menor valor, {b} vez(es)",		
"item_desc22","{a}*Erro:null",		
"item_desc23","{a}*Dá +{b} pontos pra cada vez que esse item foi ativado durante essa rodada.{a}*Chance de {c} em {d} de fazer metamorfose...",		
"item_desc24","{a}*Cria uma corrente elétrica que atinge um grupo de pinos.",		
"item_desc25","{a}*Teste{b}",		
"item_desc26","{a}*Teste{b}",		
"item_desc27","{a}*Teste{b}",		
"item_desc28","{a}*Dá +{b} pontos pra cada vez que esse item foi ativado durante essa rodada.",		
"item_desc29","{a}*Todos os pinos darão pontos de acordo com {b}% de seu valor atual.",		
"item_desc30","{a}*Dobra o valor de um pino aleatório.",		
"item_desc31","{a}*Se transforma no item à sua esquerda durante o resto da rodada.",		
"item_desc32","{a}*Um pino aleatório emite uma onda que temporariamente dobra o valor de pinos próximos.",		
"item_desc33","{a}*Nubby emite uma erupção de gosma radioativa.{a}*A gosma atinge qualquer pino que tocar.{a}*Se Nubby não estiver vivo, um pino aleatório emitirá a erupção.",	
"item_desc34","{a}*Erro:null",		
"item_desc35","{a}*Erro:null",		
"item_desc36","{a}*Este item será vendido pelo triplo do valor de venda do item no slot #1.",		
"btn_reroll","Reroll",		
"btn_goback","<- Voltar",		
"btn_cancel","Cancelar",		
"btn_done","Pronto",		
"btn_deletesave","(!) Deletar save (!)",		
"btn_deletesavedirection","Clique e segure. Isso não pode ser desfeito!",		
"btn_sell","Vender",		
"pausebtn_btg","De Volta Pro Jogo!",		
"pausebtn_abandon","Abandonar Jogo",		
"gameend_text","Sua fábrica chegou na rodada {a}{b} e fez {c} números no total!",		
"gameend_textsingle","Sua fábrica chegou na rodada {a}{b} e fez {c} número no total!",		
"debuginstance","Instâncias: {a}",		
"keybind_aim","Mirar",	
"keybind_launch","Lançar Nubby",		
"keybind_pause","Pausar / Sair",		
"keybind_fullscreen","Toggle de Tela Cheia",		
"keybind_sellitem","Vender Item",		
"keybind_set","Pressione qualquer botão",		
"free","Grátis!",		
"gameend_skip","Pressione [{a}] para pular",	
"abandon_warning","Você tem certeza que quer abandonar o jogo?",		
"setting_sfx","Efeitos Sonoros",		
"setting_music","Música",		
"setting_fullscreen","Tela Cheia",		
"btn_click","Clique para começar!",		
"hoverdirection","(Passe o mouse aqui para ver detalhes.){a}<----",		
"peg_name0","Erro: Pino Faltando",		
"peg_name1","Pepita de ouro",		
"peg_name2","Pino de Pedra",		
"peg_name3","Pino Bomba de Hidrogênio",		
"peg_name4","Pino Camo",		
"peg_name5","Pino Negativo",		
"peg_name6","Pino de Elétrons",		
"peg_name7","Pino Maluco",	
"peg_name8","Pino de Vidro",	
"peg_name9","Pino Nitro",		
"peg_name10","Pino Nubby",		
"peg_name11","Pino Nucleus",		
"peg_name12","Pino Espinhoso",		
"peg_name13","Pino Circuito",		
"peg_name14","Pino Sorridente",		
"peg_desc0","Descrição faltando",		
"peg_desc1","Esse pino vai dar +{a} moeda quando atingido pela primeira vez.",		
"peg_desc2","Esse pino só pode ser atingido depois da sua camada de pedra ser atingida {a} vez(es).",		
"peg_desc3","Esse pino vai atingir todos os pinos uma vez quando estourado.",		
"peg_desc4","Esse pino vai atingir o pino de valor mais alto quando atingido. (Não vai atingir a si mesmo)",
"peg_desc5","Esse pino subtrai pontos em vez de adicionar quando atingido.",		
"peg_desc6","Esse pino vai ativar o item no slot #{a} quando atingido.",		
"peg_desc7","Esse pino vai multiplicar os seus pontos totais por {a}x quando atingido pela primeira vez.",		
"peg_desc8","Esse pino vai quebrar após ser atingido pela primeira vez.",		
"peg_desc9","This peg will explode and pop {a} pegs in a cross-pattern when popped for the first time.",		
"peg_desc10","Esse pino irá fazer aparecer outro Nubby no topo do tabuleiro quando estourado.",
"peg_desc11","Esse pino irá multiplicar seus pontos totais por {a}x quando estourado.",		
"peg_desc12","Esse pino irá matar Nubby e terminar a rodada quando estourado.",		
"peg_desc13","Esse pino irá desativar um item aleatório quando estourado.{a}*Itens desativados não podem ser ativados até o fim da rodada.",		
"peg_desc14","Esse pino dá pontos duas vezes quando atingido.",		
"btn_skiploot","Pular",		
"perk_name0","Melhoria Faltando",		
"perk_name1","A Melhoria Cobrosa",		
"perk_name2","A Melhoria Engraçada",		
"perk_name3","A Melhoria Mágica",	
"perk_name4","A Melhoria Sortuda",		
"perk_name5","A Melhoria Nervosa",		
"perk_name6","A Melhoria Brava",	
"perk_name7","A Melhoria Rápida",		
"perk_name8","A Melhoria Estranha",		
"perk_name9","A Melhoria Zumbi",		
"perk_name10","A Melhoria das Apostas",		
"perk_name11","A Melhoria Carnuda",		
"perk_name12","A Melhoria Caótica",		
"perk_name13","A Melhoria Alegre",		
"perk_name14","A Melhoria Ambiciosa",		
"perk_name15","A Melhoria Frutífera",		
"perk_name16","A Melhoria Cubosa",		
"perk_name17","A Melhoria Rochosa",		
"perk_desc0","*Descrição de Melhoria vazia",		
"perk_desc1","*O item no slot #{a} fará uma ativação bônus {b} vez(es) quando você atingir {c} pinos.{e}*Funciona {d} vezes por rodada.",	
"perk_desc2","*O item no slot #{a} fará uma ativação bônus quando você atingir {b} pinos.{d}*Funciona {c} vezes por rodada.",		
"perk_desc3","*O item no slot #{a} fará uma ativação bônus quando o item no slot {b}ativar.{d}*Funciona {c} vezes por rodada.",		
"perk_desc4","*Ganhe +{a}% de chance de encontrar itens raros na loja.",		
"perk_desc5","*{a}% de chance de todos os itens baseados em tempo ativarem de novo a cada meio segundo.",		
"perk_desc6","*Todos os itens farão uma ativação bônus a cada {a} segundos.",		
"perk_desc7","*Todos os itens em slots do inventário de número ímpar irão ativar quando Nubby for lançado.",
"perk_desc8","*Um item aleatório do seu inventário fará uma ativação bônus a cada {a} segundos.",		
"perk_desc9","*Todos os itens {a}primeiro pino atingido ->{a} irão ativar de novo quando Nubby morrer.",		
"perk_desc10","*O botão de embaralhar pinos pode ser usado mais uma vez.{a}(O botão azul no canto direito)",		
"perk_desc11","*Se o slot #{a} está vazio, o item no slot {b} fará uma ativação bônus quando Nubby atingir uma parede.{d}*Funciona {c} vez(es) por rodada.",		
"perk_desc12","*Um item aleatório tem uma chance de {a}% de ser vendido por +{b} moedas quando Nubby for lançado.",		
"perk_desc13","*Todos os itens {a}ao passar o objetivo da rodada ->{a}, farão uma ativação bônus quando o objetivo da rodada for passado pela primeira vez.", 		
"perk_desc14","*Quando Nubby morrer, o item da posição #{a} irá ativar 1 vez para cada {b} moedas que você possui{d}*Máximo de {c} ativações.",		
"perk_desc15","*Se {a} pinos foram atingidos na rodada, o item no slot #{b} irá ativar {c} vezes.{e}*Funciona {d} vez por rodada.",		
"perk_desc16","*Se Você tem {a} ou menos itens, o item no slot #{b} irá ativar {c} vezes quando o primeiro pino for atingido.",		
"perk_desc17","*O item no slot #{a} fará uma ativação bônus quando qualquer pino for atingido.{c}*Funciona {b} vezes por rodada.",		
"rareitemodds","Chance de Item Raro: {a}%",		
"mainmenu","Menu Principal",		
"wishlistmessage","Você chegou no final da demo!{a}...Acho que isso significa que você ganhou, né?{a}{a}Adicione a versão completa de Nubby's Number Factory na sua lista de desejos da Steam para mais diversão e shenanigans!{a}(Clique no botão de {b}Wishlist{b} abaixo)",	
"specialevent_name1","Caos!",		
"specialevent_name2","Corrida do Ouro!",		
"specialevent_name3","Númeromania!",		
"specialevent_name4","Snipers Sorrateiros!",		
"specialevent_name5","É o Nubby!,"		
"specialevent_name6","Sorria!",		
"specialevent_name7","M.O.A.P",		
"bossevent_name1","Idade das Pedras!",	
"bossevent_name2","Pessimismo!",		
"bossevent_name3","`Pinos Despedaçados!",		
"bossevent_name4","Ei! Não me espeta!",		
"bossevent_name5","Apagão!",		
"shoperror1","Seu inventário está lotado.{a}Venda itens pra ter mais espaço!{a}{a}[Pressione {b} itens para vender]",		
"shoperror2","{a}Você precisa de pelo menos um item para usar magia.",		
"shoperror3","{a}Todos os seus itens já estão encantaos ou amaldiçoados.",		
"shoperror4","Você precisa de mais dinheiro pra comprar isso!",		
"shoperror5","'Você precisa de mais dinheiro pra comprar um reroll!",	
"shoperror6","Clique e arraste um item pra cima desse botão para congelá-lo!{a}(Itens congelados não iram sumir se você der reroll ou sair da loja.)",		
"lootdirections","Clique para abrir!",	
"perkwarning","Nota: Melhorias são permanentes. Você não pode as vender ou remover.",
"pausebtn_keybinds","Key Bindings",
"nohighscore","Pontos:{a}{b}{a}{a}Recorde:{a}{c}",		
"highscore","Novo Recorde!{a}{a}{b}",		
"btn_gainslot","Ganhe +1 slot de item",		
"soldout","Vendido!",		
"newgame","Novo Jogo!",		
"roundinfo","Rodada {a}",		
"tut1","E aí. Você deve ser o novo empregado que me falaram sobre.",		
"tut2","Meu nome é Tony e eu vou ser seu supervisor.",		
"tut3","Meu trabalho é te ensinar a operar a fábrica.",		
"tut4","Eu não ligo pro seu nome nem nada então vamos logo começar.",		
"tut5","Primeiro de tudo, boas vindas á Fábrica de Números do Nubby - a líder mundial de fabricação de números!",		
"tut6","Esse é o centro de controle principal da fábrica.",		
"tut7","Sua primeira tarefa é lançar nosso mascote, Nubby, no tabuleiro.",		
"tut8","Segure [{a}] e pressione [{b}] para lançar o Nubby.",		
"tut9","Wow, você é muito bom nisso.",		
"tut10","Nessa fábrica, seu único trabalho é fazer números grandes...",		
"tut11","E ao lançar Nubby nesses pinos, você vai receber quaisquer pontos estão sendo mostrandos no pino.",		
"tut12","Esse número mostra quantos pontos você fez em uma rodada.",		
"tut13","O número de baixo é o objetivo. Se você o passar, o tabuleiro irá dar restock.",	
"tut14","Se você conseguir MUITOS pontos, o tabuleiro pode dar restock várias vezes numa rodada só.",		
"tut15","Calma... Eu me esqueci de te dizer o que sequer é um restock!",		
"tut16","Bom, trate de me escutar, pois restocks são muito importantes!",		
"tut17","Quando o tabuleiro dá restock, um monte de NOVOS pinos vão cair, e preencher os espaços vazios do tabuleiro!", 		
"tut18","Logo depois, pares de pinos de valor igual vão se juntar, e se tornar um pino com o valor ainda maior!",		
"tut19","Vamos tentar. Continue lançando o Nubby até você passar o objetivo.{a}[{b}] + [{c}]",		
"tut20","Você consegue fazer melhor que isso. Tenta de novo.",		
"tut21","Pinaculoso! Isso foi incrível! Você é uma estrela!",		
"tut22","Brincadeira, não é não.",		
"tut23","Tá. Estamos quase terminando. Pra embaralhar seus pinos, aperte esse botão.",	
"tut24","Legal. Agora lance o Nubby mais uma vez [{a}] + [{b}]. Quero te mostrar uma coisa.",		
"tut25","Talvez você tenha notado que o Nubby passou por alguns pinos, mas outros não.",		
"tut26","Nubby vai quebrar e atravessar pinos com o valor 1, mas vai quicar de pinos com um valor maior.",		
"tut27","Tá bom, colega. Foi isso o tutorial. Você consegue se virar com o resto.",		
"tut28","AH, CALMA! CALMA! EU ESQUECI UMA COISA!",		
"tut29","Toda vez que você lança o Nubby, você perde uma vida. Se você ficar sem vidas, o sol explode.",		
"tut30","Mas, toda vez que você consegue um restock, você recebe uma vida de volta.",		
"tut31","Então, continue fazendo números grandes, e ninguém se machuca.",	
"tut32","Tá agora eu terminei. Valeu por não apertar o botão de {a}pular tutorial{a}. Eu sei que foi difícil pra você.",	
"tut33","Vou te deixar começar com um novo tabuleiro agora. Boa sorte.",
"skiptut","Pular Tutorial",		
"tutdir","(Clique para continuar)",		
"pmbtn_settings","Configurações",		
"pmbtn_restart","Reiniciar Jogo",
"btn_credits","Créditos",
"translation","Tradução{a}{a}",
startdirection,"Mirar [{a}] Lançar [{b}]",
